"place_string","address_google","status","lat","long"
"puerto rico, , , ","Puerto Rico","OK",-66.590149,18.220833
"durham, , fl, ","5834 Richard St, Jacksonville, FL 32216, USA","OK",-81.6143054,30.2645804
"williamsburg, , va, us","Williamsburg, VA, USA","OK",-76.7074571,37.2707022
"milwaukee, , wi, us","Milwaukee, WI, USA","OK",-87.9064736,43.0389025
"hamilton , canada, on, ca","Hamilton, ON, Canada","OK",-79.8711024,43.2557206
"hamilton , canada, on, ca","Hamilton, ON, Canada","OK",-79.8711024,43.2557206
"new york city , brooklyn, ny, us","Brooklyn, NY, USA","OK",-73.9441579,40.6781784
"arizona , about 3 hours from&#44 on i-15, az, ",NA,"REQUEST_DENIED",NA,NA
"livonia, , mi, us","Livonia, MI, USA","OK",-83.3527097,42.36837
"pine grove, , ca, us","Pine Grove, CA, USA","OK",-120.6591314,38.4133517
"campbell river , canada, bc, ca","Campbell River, BC, Canada","OK",-125.2733353,50.0331226
"westport, , or, us","Westport, OR 97016, USA","OK",-123.3748481,46.1326105
"cleveland, , oh, us","Cleveland, OH, USA","OK",-81.6943605,41.49932
"mount rainier national park, , wa, ","Mount Rainier National Park, Washington, USA","OK",-121.7269094,46.8799663
"athol, , ma, us","Athol, MA, USA","OK",-72.2267383,42.5959329
"corry-wattsburg, , pa, ","Wattsburg, PA 16442, USA","OK",-79.8108844,42.0036652
"bethesten&#44 kent , uk, , ",NA,"REQUEST_DENIED",NA,NA
"iowa city, , ia, us","Iowa City, IA, USA","OK",-91.5301683,41.6611277
"ironton, , mo, us","Ironton, MO 63650, USA","OK",-90.6273444,37.5972724
"tucson, , az, us","Tucson, AZ, USA","OK",-110.9747108,32.2226066
"san marcos, , tx, us","San Marcos, TX, USA","OK",-97.9413941,29.8832749
"new haven, , ct, us","New Haven, CT, USA","OK",-72.9278835,41.308274
"jackman, , me, us","Jackman, ME 04945, USA","OK",-70.2521511,45.6240392
"piscataway, , nj, us","Piscataway, NJ 08854, USA","OK",-74.4642861,40.554887
"chimkent , shymkent, , ","Shymkent, Kazakhstan","OK",69.590101,42.3416847
"widnes , uk, , gb","Widnes, UK","OK",-2.733637,53.361024
"windsor, , mo, us","Windsor, MO 65360, USA","OK",-93.5221545,38.5322401
"nottingham , uk, , gb","Nottingham, UK","OK",-1.1581086,52.9547832
"fairfax, , va, us","Fairfax, VA, USA","OK",-77.3063733,38.8462236
"nags head, , nc, us","Nags Head, NC 27959, USA","OK",-75.6240619,35.9573922
"ocean city, , md, us","Ocean City, MD, USA","OK",-75.0849058,38.3365032
"pittsburg, , tx, us","Pittsburg, TX 75686, USA","OK",-94.9657688,32.9954021
"crittenden, , ky, us","Crittenden, KY, USA","OK",-84.6032404,38.7845959
"shields, , mi, us","Shields, Thomas Township, MI 48609, USA","OK",-84.0563662,43.4153039
"yosemite, , ca, ","Yosemite National Park, California, USA","OK",-119.5383294,37.8651011
"st-jovite , canada, pq, ","Saint-Jovite, Mont-Tremblant, QC J8E, Canada","OK",-74.5944241,46.1214043
"s. burlington, , vt, ","South Burlington, VT, USA","OK",-73.1709604,44.4669941
"maltby , snohomish&#44 woodinville, wa, us",NA,"REQUEST_DENIED",NA,NA
"honolulu, , hi, us","Honolulu, HI, USA","OK",-157.8583333,21.3069444
"waterloo , canada, on, ca","Waterloo, ON, Canada","OK",-80.5204096,43.4642578
"henry, , tn, us","Henry, TN 38231, USA","OK",-88.4197705,36.2039488
"port orchard, , wa, us","Port Orchard, WA, USA","OK",-122.6362492,47.5403732
"atlanta, , ga, us","Atlanta, GA, USA","OK",-84.3879824,33.7489954
"mandan , south of, nd, us","Mandan, ND 58554, USA","OK",-100.8895761,46.8266603
"vista, , ca, us","Vista, CA, USA","OK",-117.2425355,33.2000368
"arlington, , ma, us","Arlington, MA, USA","OK",-71.1564729,42.4153925
"renton, , wa, us","Renton, WA, USA","OK",-122.2079218,47.4796927
"bellevue, , wa, us","Bellevue, WA, USA","OK",-122.2015159,47.6101497
"clear lake, , tx, us","Clear Lake City, Houston, TX, USA","OK",-95.1327829,29.585736
"moncton , canada, nb, ca","Moncton, NB, Canada","OK",-64.7782313,46.0878165
"ontario , canada, on, ","Ontario, Canada","OK",-85.323214,51.253775
"russellville, , ar, us","Russellville, AR, USA","OK",-93.1337856,35.2784173
"hopewell, , va, us","Hopewell, VA, USA","OK",-77.2872001,37.3043154
"bridgehampton, , ny, us","Bridgehampton, NY 11932, USA","OK",-72.3009158,40.9378777
"buffalo, , ny, us","Buffalo, NY, USA","OK",-78.8783689,42.8864468
"conway, , sc, us","Conway, SC, USA","OK",-79.0478143,33.8360034
"ogden , northeast of, ut, us","Ogden, UT, USA","OK",-111.9738304,41.223
"east finchley , london, , gb","East Finchley, London, UK","OK",-0.1664342,51.592468
"fort frances , canada, on, ","Fort Frances, ON, Canada","OK",-93.3955282,48.6099494
"tinley park, i-57 , il, ","I-57, United States","OK",-87.7444664,41.567451
"des moines, , ia, us","Des Moines, IA, USA","OK",-93.6249593,41.5868353
"sydney , canada, ns, ca","Sydney, NS, Canada","OK",-60.194224,46.1367899
"romulus , metro airport, mi, us","Detroit Metropolitan Wayne County Airport (DTW), Detroit, MI 48242, USA","OK",-83.3553842,42.2161722
"callaway, , mn, us","Callaway, MN 56521, USA","OK",-95.9097694,46.9824592
"clearfield, , ia, us","Clearfield, IA 50840, USA","OK",-94.4757947,40.8008223
"pembroke pines, , fl, us","Pembroke Pines, FL, USA","OK",-80.2962555,26.007765
"canton, , mi, us","Canton, MI, USA","OK",-83.482116,42.3086444
"sun city, , ca, us","Sun City, Menifee, CA, USA","OK",-117.1972566,33.7091878
"tonasket, , wa, us","Tonasket, WA 98855, USA","OK",-119.439504,48.7051529
"myrtle beach, , sc, us","Myrtle Beach, SC, USA","OK",-78.8866943,33.6890603
"minneapolis, , mn, us","Minneapolis, MN, USA","OK",-93.2650108,44.977753
"largo, , fl, us","Largo, FL, USA","OK",-82.7873244,27.9094665
"loughbrough , uk, , ","Loughborough, UK","OK",-1.206166,52.772099
"franklin, , pa, us","Franklin, PA 16323, USA","OK",-79.8314437,41.3978358
"marshfield, , vt, us","Marshfield, VT, USA","OK",-72.3539905,44.3508405
"donegal&#44 atlantic drive , republic of ireland, , ",NA,"REQUEST_DENIED",NA,NA
"lakeville , canada, nb, ","Lakeville, NB E1H 1B8, Canada","OK",-64.675982,46.149709
"south padre island, , tx, us","South Padre Island, TX 78597, USA","OK",-97.1681257,26.1118401
"deming, , nm, us","Deming, NM 88030, USA","OK",-107.7586404,32.2686981
"wallingford, , ct, us","Wallingford, CT 06492, USA","OK",-72.8230736,41.4570108
"darien, , il, us","Darien, IL, USA","OK",-87.9737943,41.7483483
"highlands ranch, , co, us","Highlands Ranch, CO, USA","OK",-104.9739333,39.5480789
"watertown, , ct, us","Watertown, CT, USA","OK",-73.1183397,41.6062042
"trumansburg, , ny, us","Trumansburg, NY 14886, USA","OK",-76.6660589,42.5422939
"ocean parkway, , ny, ","Ocean Pkwy, Brooklyn, NY, USA","OK",-73.9683862,40.612878
"glastonbury, , ct, us","Glastonbury, CT, USA","OK",-72.5450779,41.6861794
"gobles, , mi, us","Gobles, MI 49055, USA","OK",-85.8794635,42.3608691
"middletown, , oh, us","Middletown, OH, USA","OK",-84.3982763,39.5150576
"aberdeen , uk, , gb","Aberdeen, UK","OK",-2.094278,57.149717
"berellan , australia, , ","Barellan NSW 2665, Australia","OK",146.569706,-34.2850697
"cairns , qld&#44 australia, , au",NA,"REQUEST_DENIED",NA,NA
"ok falls , canada, bc, ","Okanagan Falls, Okanagan-Similkameen D, BC V0H 1R1, Canada","OK",-119.5714929,49.344885
"auckland , new zealand, , ","Auckland, New Zealand","OK",174.7633315,-36.8484597
"waianae, , hi, us","Waianae, HI 96792, USA","OK",-158.1848755,21.4359641
"naperville, , il, us","Naperville, IL, USA","OK",-88.1535352,41.7508391
"rifle, , co, us","Rifle, CO 81650, USA","OK",-107.7831198,39.5347023
"rancho cucamonga, , ca, us","Rancho Cucamonga, CA, USA","OK",-117.5931084,34.1063989
"watchung, warren, nj, ","Watchung, NJ, USA","OK",-74.4509863,40.63788
"glastonbury, , ct, us","Glastonbury, CT, USA","OK",-72.5450779,41.6861794
"white butte , near, nd, ","White Butte, Chalky Butte, ND 58623, USA","OK",-103.3024015,46.386676
"edmond, , ok, us","Edmond, OK, USA","OK",-97.4780954,35.6528323
