"place_string","address_google","status","lat","long"
"forestill, , mo, ","Foristell, MO, USA","OK",-90.955972,38.8150501
"north myrtle beach, , sc, us","North Myrtle Beach, SC, USA","OK",-78.680016,33.8160058
"chicago, , il, us","Chicago, IL, USA","OK",-87.6297982,41.8781136
"louisville, , ky, us","Louisville, KY, USA","OK",-85.7584557,38.2526647
"prineville, , or, us","Prineville, OR 97754, USA","OK",-120.8344664,44.2998485
"milton keynes , uk, , gb","Milton Keynes, UK","OK",-0.7594171,52.0406224
"riyadh , saudi arabia, , ","Riyadh Saudi Arabia","OK",46.6752957,24.7135517
"cadillac, , mi, us","Cadillac, MI 49601, USA","OK",-85.4011619,44.2519526
"victor, , ny, us","Victor, NY 14564, USA","OK",-77.4088794,42.9825633
"holland, , mi, us","Holland, MI 49423, USA","OK",-86.1089301,42.7875235
"la palma, , ca, us","La Palma, CA, USA","OK",-118.0461393,33.8463218
"springtown, , tx, us","Springtown, TX 76082, USA","OK",-97.6836384,32.9659566
"suwanee, , ga, us","Suwanee, GA 30024, USA","OK",-84.0712997,34.0514898
"spain, , , ","Spain","OK",-3.74922,40.463667
"johnson city, , ny, us","Johnson City, NY 13790, USA","OK",-75.9588092,42.1156308
"pleasantville, , nj, us","Pleasantville, NJ, USA","OK",-74.5240422,39.3898388
"eureka, , nv, us","Eureka, NV 89316, USA","OK",-115.9607803,39.5124858
"heidelberg , germany, , de","Heidelberg, Germany","OK",8.6724335,49.3987524
"rochester, , ny, us","Rochester, NY, USA","OK",-77.6088465,43.1565779
"fall river, , ma, us","Fall River, MA, USA","OK",-71.1550451,41.7014912
"warrensburg, , mo, us","Warrensburg, MO 64093, USA","OK",-93.7360498,38.7627893
"st. louis, , mo, us","St. Louis, MO, USA","OK",-90.1994042,38.6270025
"the hague , the netherlands, , ","The Hague, Netherlands","OK",4.3006999,52.0704978
"douglasville, , ga, us","Douglasville, GA, USA","OK",-84.7477136,33.7514966
"wailua, , hi, us","Wailua, HI 96746, USA","OK",-159.3377778,22.0522222
"clovis, , ca, us","Clovis, CA, USA","OK",-119.7029194,36.8252277
"lawton, , ok, us","Lawton, OK, USA","OK",-98.3959291,34.6035669
"modesto, , ca, us","Modesto, CA, USA","OK",-120.9968782,37.6390972
"lapeer, , mi, us","Lapeer, MI 48446, USA","OK",-83.3188341,43.0514161
"lynden, , wa, us","Lynden, WA 98264, USA","OK",-122.4529469,48.9428018
"downers grove, , il, us","Downers Grove, IL, USA","OK",-88.0111746,41.8089191
"springdale, , ar, us","Springdale, AR, USA","OK",-94.1288141,36.1867442
"sanford, , fl, us","Sanford, FL, USA","OK",-81.269453,28.8028612
"tawas, , mi, ","Tawas City, MI 48763, USA","OK",-83.5146973,44.2694612
"west springfield, , ma, us","West Springfield, MA, USA","OK",-72.6203675,42.1070383
"lansing, , mi, us","Lansing, MI, USA","OK",-84.5555347,42.732535
"chicago, , il, us","Chicago, IL, USA","OK",-87.6297982,41.8781136
"omaha, , ne, us","Omaha, NE, USA","OK",-95.9345034,41.2565369
"stephenville, , tx, us","Stephenville, TX 76401, USA","OK",-98.2022633,32.2206958
"springdale, , ar, us","Springdale, AR, USA","OK",-94.1288141,36.1867442
"ruch, , or, us","Ruch, OR 97530, USA","OK",-123.0422659,42.2365133
"denver, , co, us","Denver, CO, USA","OK",-104.990251,39.7392358
"escondido, , ca, us","Escondido, CA, USA","OK",-117.086421,33.1192068
"park city, , ut, us","Park City, UT, USA","OK",-111.4979729,40.6460622
"saint paul, , mn, us","St Paul, MN, USA","OK",-93.0899578,44.9537029
"pincher creek , canada, ab, ca","Pincher Creek, AB T0K 1W0, Canada","OK",-113.9440572,49.4848783
"sunland, , ca, us","Sunland-Tujunga, Los Angeles, CA 91040, USA","OK",-118.3082747,34.2596475
"houston, , tx, us","Houston, TX, USA","OK",-95.3698028,29.7604267
"orlando, , fl, us","Orlando, FL, USA","OK",-81.3792365,28.5383355
"toronto , canada, , ca","Toronto, ON, Canada","OK",-79.3831843,43.653226
"fairport, , ny, us","Fairport, NY 14450, USA","OK",-77.4419378,43.0986742
"virginia beach, , va, us","Virginia Beach, VA, USA","OK",-75.977985,36.8529263
"belbeis , egypt, , ","Belbes, Bilbeis, Ash Sharqia Governorate, Egypt","OK",31.5619203,30.4196468
"galveston, , tx, us","Galveston, TX, USA","OK",-94.7976958,29.3013479
"monroe, , wa, us","Monroe, WA, USA","OK",-121.970958,47.8553772
"portage, , in, us","Portage, IN, USA","OK",-87.1761455,41.5758707
"kirkfield , canada, on, ","Kirkfield, ON K0M 2B0, Canada","OK",-78.979981,44.563164
"lake in the hills, , il, us","Lake in the Hills, IL, USA","OK",-88.3303618,42.1816908
"perkasie, , pa, us","Perkasie, PA 18944, USA","OK",-75.292676,40.372048
"kahnawake , canada, qc, ","Kahnawake, QC J0L 1B0, Canada","OK",-73.6814763,45.4107847
"huntington beach, , ca, us","Huntington Beach, CA, USA","OK",-117.9988026,33.6594835
"buffalo, freedom, ny, ","1111 Fuhrmann Boulevard, Buffalo, NY 14203, USA","OK",-78.8623385,42.8491561
"portland, , me, us","Portland, ME, USA","OK",-70.2568189,43.6590993
"nampa , lionshead campgrounds, id, us","807 N Franklin Blvd, Nampa, ID 83687, USA","OK",-116.5534539,43.5917355
"stellenboch montains , south africa, fl, ","Stellenbosch, South Africa","OK",18.860152,-33.9321045
"syracuse, , ny, us","Syracuse, NY, USA","OK",-76.1474244,43.0481221
"niagara falls , canada, on, ca","Niagara Falls, ON, Canada","OK",-79.0849436,43.0895577
