"place_string","address_google","status","lat","long"
"warsaw, , in, us","Warsaw, IN, USA","OK",-85.8530469,41.2381
"laval , canada, pq, ca","Laval, QC, Canada","OK",-73.712409,45.6066487
"waterbury, , ct, us","Waterbury, CT, USA","OK",-73.0514965,41.5581525
"houston, , tx, us","Houston, TX, USA","OK",-95.3698028,29.7604267
"zanesville, , oh, us","Zanesville, OH 43701, USA","OK",-82.0131924,39.9403453
"summerland key, , fl, us","Summerland Key, FL 33042, USA","OK",-81.4448502,24.6613356
"galveston, , tx, us","Galveston, TX, USA","OK",-94.7976958,29.3013479
"new haven, , ct, us","New Haven, CT, USA","OK",-72.9278835,41.308274
"manchester , uk, , gb","Manchester, UK","OK",-2.2426305,53.4807593
"titusville, , pa, us","Titusville, PA 16354, USA","OK",-79.6736631,41.6270036
"oceanside, , or, us","Oceanside, OR 97141, USA","OK",-123.9679079,45.4609359
"mena, , ar, us","Mena, AR 71953, USA","OK",-94.2396554,34.5862171
"twin falls, , id, us","Twin Falls, ID, USA","OK",-114.4700518,42.5558381
"oregon, , or, ","Oregon, USA","OK",-120.5542012,43.8041334
"parkersburg, , wv, us","Parkersburg, WV, USA","OK",-81.5615135,39.2667418
"ravenel, , sc, us","Ravenel, SC, USA","OK",-80.2500986,32.7632321
"new rochelle, , ny, us","New Rochelle, NY, USA","OK",-73.7823549,40.9114882
"white hall, , ar, us","White Hall, AR 71602, USA","OK",-92.0909766,34.2739862
"siloam springs, , ar, us","Siloam Springs, AR 72761, USA","OK",-94.5404962,36.1881365
"jupiter, , fl, us","Jupiter, FL, USA","OK",-80.0942087,26.9342246
"boise, , id, us","Boise, ID, USA","OK",-116.2023137,43.6150186
"twin falls, , id, us","Twin Falls, ID, USA","OK",-114.4700518,42.5558381
"terlton, , ok, us","Terlton, OK 74081, USA","OK",-96.4902982,36.1881257
"terlton, , ok, us","Terlton, OK 74081, USA","OK",-96.4902982,36.1881257
"mesa, , az, us","Mesa, AZ, USA","OK",-111.8314724,33.4151843
"shropshire , uk, , gb","Shropshire, UK","OK",-2.7417849,52.7063657
"miami, , fl, us","Miami, FL, USA","OK",-80.1917902,25.7616798
"millbrook, , al, us","Millbrook, AL, USA","OK",-86.3619163,32.4798575
"livermore, , ca, us","Livermore, CA, USA","OK",-121.7684732,37.6818688
"northfield, , mn, us","Northfield, MN 55057, USA","OK",-93.161604,44.4582983
"hayward, , ca, us","Hayward, CA, USA","OK",-122.0809964,37.6687665
"atlanta, , tx, us","Atlanta, TX, USA","OK",-94.1643537,33.1137419
"berlin , germany, , de","Berlin, Germany","OK",13.404954,52.5200066
"tamarac, , fl, us","Tamarac, FL, USA","OK",-80.2497707,26.2128609
"simco , 20-40 km west of, on, ",NA,"ZERO_RESULTS",NA,NA
"brewer, , me, us","Brewer, ME, USA","OK",-68.7614246,44.7967378
"vandenberg village, , ca, us","Vandenberg Village, CA 93436, USA","OK",-120.4676641,34.7083155
"trout lake, , wa, us","Trout Lake, WA 98650, USA","OK",-121.5281369,45.9973427
"la mesa, , ca, us","La Mesa, CA, USA","OK",-117.0230839,32.7678287
"philadelphia, , pa, us","Philadelphia, PA, USA","OK",-75.1652215,39.9525839
"rawlins, , wy, us","Rawlins, WY 82301, USA","OK",-107.2386627,41.7910697
"beaumont, , tx, us","Beaumont, TX, USA","OK",-94.1265562,30.080174
"omaha, , ne, us","Omaha, NE, USA","OK",-95.9345034,41.2565369
"de soto, , ks, us","De Soto, KS, USA","OK",-94.9685783,38.9791709
"vancleave, , ms, us","Vancleave, MS 39565, USA","OK",-88.6875237,30.5404745
"iroquois falls , canada, on, ca","Iroquois Falls, ON, Canada","OK",-80.6731665,48.7679814
"kagoshima , japan, , ","Kagoshima, Japan","OK",130.5571392,31.5968539
"noida , india, , ","Noida, Uttar Pradesh, India","OK",77.3910265,28.5355161
"katy, , tx, us","Katy, TX, USA","OK",-95.8245093,29.7857765
"henderson, , nv, us","Henderson, NV, USA","OK",-114.9817213,36.0395247
"fairfax, , va, us","Fairfax, VA, USA","OK",-77.3063733,38.8462236
"ashland, , or, us","Ashland, OR 97520, USA","OK",-122.7094767,42.1945758
"los angeles, , ca, us","Los Angeles, CA, USA","OK",-118.2436849,34.0522342
"marysville, , wa, us","Marysville, WA, USA","OK",-122.1770818,48.0517637
"mooresville, , nc, us","Mooresville, NC, USA","OK",-80.8081413,35.5859146
"kennewick, , wa, us","Kennewick, WA, USA","OK",-119.119948,46.2086683
"kirkcaldy , uk, , gb","Kirkcaldy, UK","OK",-3.158137,56.1168249
"irvine, newport beach, ca, ","Newport Beach, CA, USA","OK",-117.9298493,33.6188829
"seattle, , wa, us","Seattle, WA, USA","OK",-122.3320708,47.6062095
"hudson, , wi, us","Hudson, WI 54016, USA","OK",-92.7568703,44.9746896
"santa rosa, , ca, us","Santa Rosa, CA, USA","OK",-122.7140548,38.440429
"newburyport, , ma, us","Newburyport, MA, USA","OK",-70.8772751,42.8125913
"clovis, , ca, us","Clovis, CA, USA","OK",-119.7029194,36.8252277
"san francisco, , ca, us","San Francisco, CA, USA","OK",-122.4194155,37.7749295
"yakima, , wa, us","Yakima, WA, USA","OK",-120.5058987,46.6020711
"butte, , mt, us","Butte, MT, USA","OK",-112.5347775,46.0038232
"belleville , canada, on, ca","Belleville, ON, Canada","OK",-77.3832315,44.1627589
"jackson, , nj, us","Jackson Township, NJ, USA","OK",-74.3587473,40.0918895
"bend, , or, us","Bend, OR, USA","OK",-121.3153096,44.0581728
"whakatane , new zealand, , ","Whakatane, New Zealand","OK",176.9908015,-37.9534115
"little river, , sc, us","Little River, SC 29566, USA","OK",-78.6141798,33.8732279
"stockton, , ca, us","Stockton, CA, USA","OK",-121.2907796,37.9577016
"minersville, , pa, us","Minersville, PA, USA","OK",-76.2621697,40.6906451
"crookston, , mn, us","Crookston, MN 56716, USA","OK",-96.6093911,47.7745617
"pueblo, , co, us","Pueblo, CO, USA","OK",-104.6091409,38.2544472
